id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size,label,scenario,run_id,severity,scenario_id,window_start,window_end,window_id
151,f25f46e7215b43d589b245010d22cbe4,2026-07-17 14:21:47+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/11/download,download_file,view_detail,False,file,11,2.0,OWNER,OWNER,allowed,200,5.041,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
165,1035c9bfd6524408a5dd65de6e0eeba6,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,7.014,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
176,1db84a7ad7aa41ce902771d9b2ed144c,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/1,view_file_detail,view_detail,False,file,1,2.0,OWNER,OWNER,allowed,200,7.234,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
169,35b9f00d5c994be88e76ce44de5f71de,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/10/download,download_file,view_detail,False,file,10,2.0,OWNER,OWNER,allowed,200,4.598,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
168,3b47614bfa1049009056376bb896fbeb,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/2,view_file_detail,view_detail,False,file,2,2.0,OWNER,OWNER,allowed,200,4.535,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
178,3e43199c43c0450284d17ce27f4b4ac9,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/13,view_file_detail,view_detail,False,file,13,2.0,OWNER,OWNER,allowed,200,5.014,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
171,49df3125b0594f8dbf54bd72a8ce4933,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.653,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
182,49f8079090474623b0ad55dee5eb2eed,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/7,view_file_detail,view_detail,False,file,7,2.0,OWNER,OWNER,allowed,200,5.837,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
181,8427757a629b4e1eb4eccce0ab554d73,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/14,view_file_detail,view_detail,False,file,14,2.0,OWNER,OWNER,allowed,200,4.274,116.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
173,88cfcc79addc4dfd8efacbff1f741145,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.979,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
166,9ecaac54dc304515a375defb4f5f3281,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,12.582,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
177,a244070cad344c29b8df4aab70b00c5a,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.781,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
180,a7d5081d1750446cbe7714a1fe59c320,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/7/download,download_file,view_detail,False,file,7,2.0,OWNER,OWNER,allowed,200,3.736,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
170,abb7072cadd7496688e51d0d2ce02a2b,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/61/download,download_file,view_detail,False,file,61,6.0,VIEWER,VIEWER,allowed,200,7.02,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
167,b69d4f94673b444d9064817e0cf67259,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.681,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
179,c68ba0f3617c49d682c0831df34ac480,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.921,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
175,cc258d50f07949fd9f72c2f91f460f05,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/10,view_file_detail,view_detail,False,file,10,2.0,OWNER,OWNER,allowed,200,4.597,84.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
174,e0bfed6bdd2a4f258b9262bccac3d52e,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/1,browse_folder,list,False,folder,1,2.0,OWNER,OWNER,allowed,200,9.964,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
172,eb82d7f1c02c4acb8e3b0e5a64e41199,2026-07-17 14:21:48+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/13/download,download_file,view_detail,False,file,13,2.0,OWNER,OWNER,allowed,200,4.295,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
188,006eafa8302647449045ae1c5f6e436b,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.522,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
199,034d63d25b764429be9a6e2cbf19c39c,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.387,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
198,04f6589e5121431e8bf9fca28c2b1833,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/2/download,download_file,view_detail,False,file,2,2.0,OWNER,OWNER,allowed,200,5.277,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
194,11559f1b638d4fd79b7cf9e2078509fa,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/2,browse_folder,list,False,folder,2,2.0,OWNER,OWNER,allowed,200,13.036,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
183,199ffd08d71647299f18ce2ee7350ea8,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/13,view_file_detail,view_detail,False,file,13,2.0,OWNER,OWNER,allowed,200,6.029,106.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
186,31371d9508a141698c8707efd7544128,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.179,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
195,3a3dc833cd374fa7b4187279bb3fa301,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.628,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
187,44b8d01f28404e4d864f263bd77cda5a,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.948,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
201,55bf2c455b8b4feb9461dfb7e6dbf97a,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.499,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
185,6828602a70b344c697f53fe2b8d6a439,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.903,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
200,69d43dbe7d034711a9359d8e07c70e33,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.959,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
196,88bea6cec6384f61aeeeaefcdf099e1b,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/3,browse_folder,list,False,folder,3,2.0,OWNER,OWNER,allowed,200,12.989,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
191,993aab07a8864afba672cb78c9eade8f,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.026,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
190,9ac58d6324134f34b00158d27a23e849,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.105,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
197,9f7cfa394f8343a48f077e5b9f0952ee,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.321,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
193,aee8f820403c41299e32058f5844c6c3,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,10.818,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
189,b9cbf7019c1e48f79d238df068e563d1,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/3,view_file_detail,view_detail,False,file,3,2.0,OWNER,OWNER,allowed,200,4.646,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
192,d62905ff2acf47e18b8a64cdcead43f8,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,4.693,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
184,ea6cdfa2042347d4b54366fdaca1fb04,2026-07-17 14:21:49+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/14/download,download_file,view_detail,False,file,14,2.0,OWNER,OWNER,allowed,200,4.97,116.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
213,03be84bb6ca14f3a885a36fb7a85835a,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.445,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
203,26441ed550f340dba5db0d2082cde336,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/6,view_file_detail,view_detail,False,file,6,2.0,OWNER,OWNER,allowed,200,4.777,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
207,2a22bcc864ae4595acd76c0662c94eaf,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.501,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
217,3319b19a2509477baddab516e397ade8,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/9,view_file_detail,view_detail,False,file,9,2.0,OWNER,OWNER,allowed,200,4.577,96.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
218,3d15f4daf8f940fa995f45481636c16f,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.668,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
209,400baa03d1494d89a1dd339b2b0f97e8,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.125,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
205,612f2def1b4f42cba1aa14e0c0e31413,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.488,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
215,63d8d21e3ecd45a3bca0a28c6cb264ff,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/2,browse_folder,list,False,folder,2,2.0,OWNER,OWNER,allowed,200,8.476,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
202,710f2cc22ed240409a899970939ee16c,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/3,browse_folder,list,False,folder,3,2.0,OWNER,OWNER,allowed,200,10.481,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
212,751adc3835324433a7d30dcd8340c779,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.31,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
214,877b619aa16d4745aa9944fda2a351f7,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.751,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
206,a0097dc6e32a4ef0aea85f447a7c0bc5,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,8.968,,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
210,be113cd9c3c9406797d4d81c4f1f0235,2026-07-17 14:21:50+00:00,2,user1,True,USER,0ace177a47f5af4140dddaefae1fe38d8a25c178ae76fc06dad6be16ad614dee,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/3/download,download_file,view_detail,False,file,3,2.0,OWNER,OWNER,allowed,200,4.291,93.0,,,0,normal,raw_v1_20260717_142134,normal,normal:raw_v1_20260717_142134:user1,2026-07-17 14:20:00+00:00,2026-07-17 14:25:00+00:00,4664a3ccefd7737b
